,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,Age,AvgMonthlyGBDownload,AvgMonthlyLongDistanceCharges,CLTV,City,DeviceProtectionPlan,Gender,InternetType,Latitude,Longitude,Married,MonthlyCharge,NumberofDependents,NumberofReferrals,Offer,Population,PremiumTechSupport,Product/ServiceIssuesReported,ReferredaFriend,StreamingMusic,TenureinMonths,TotalCustomerSvcRequests,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRefunds,TotalRegularCharges,Under30,UnlimitedData,ZipCode
94,0,0,0,72,1,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),100.9,0,52,12,24.53,5781,Venice,1,1,Fiber Optic,33.991782,-118.479229,0,100.9,0,0,Offer A,31021,0,0,0,1,72,1,895.0,1766.16,0.0,7459.05,0,0,90291
95,0,0,0,12,1,1,1,1,0,0,0,Month-to-month,1,Electronic check,78.95,1,34,62,25.34,5806,Marina Del Rey,0,0,DSL,33.977468,-118.445475,0,82.10799999999999,3,0,None,18058,0,0,0,0,12,5,575.0,304.08,0.0,927.35,0,0,90292
96,0,1,1,71,1,1,1,1,1,0,0,One year,1,Credit card (automatic),66.85,0,50,26,4.85,4117,Playa Del Rey,0,1,Fiber Optic,33.947305,-118.43984099999999,1,66.85,0,1,Offer A,11264,1,0,1,0,71,0,0.0,344.35,0.0,4748.7,0,1,90293
97,0,0,0,5,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,21.05,1,30,0,34.26,2604,Inglewood,0,1,NA,33.956445,-118.35863400000001,0,21.05,0,0,Offer E,37527,0,1,0,0,5,5,0.0,171.29999999999995,0.0,113.85,0,0,90301
98,0,0,0,52,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.0,0,62,0,28.3,4158,Inglewood,0,1,NA,33.975332,-118.35525200000001,0,21.0,0,0,None,30779,0,0,0,0,52,1,0.0,1471.6,0.0,1107.2,0,0,90302
99,1,1,0,25,1,0,1,0,1,1,1,Month-to-month,1,Electronic check,98.5,1,78,13,19.76,5337,Inglewood,1,0,Fiber Optic,33.936291,-118.33263899999999,1,102.44,1,1,Offer C,27778,0,1,1,0,25,1,327.0,494.00000000000006,13.43,2514.5,0,0,90303
100,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,0,19,0,41.1,2710,Inglewood,0,1,NA,33.936827,-118.359824,0,20.2,0,0,Offer E,28680,0,0,0,0,1,3,0.0,41.1,0.0,20.2,1,0,90304
101,0,1,1,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.45,0,38,0,16.44,5612,Inglewood,0,0,NA,33.958134,-118.330905,1,19.45,2,1,Offer E,13779,0,0,1,0,1,1,0.0,16.44,0.0,19.45,0,0,90305
102,0,0,0,38,1,1,1,0,0,1,0,One year,0,Bank transfer (automatic),95.0,0,34,21,3.95,4741,Santa Monica,1,1,Fiber Optic,34.015481,-118.49323100000001,0,95.0,0,0,Offer C,5221,1,1,0,0,38,2,75.72,150.1,0.0,3605.6,0,1,90401
103,1,1,0,66,0,No phone service,1,0,1,1,0,One year,0,Bank transfer (automatic),45.55,0,65,9,0.0,6238,Santa Monica,1,0,Cable,34.035849,-118.50350800000001,1,45.55,0,0,Offer A,11509,0,0,0,0,66,0,272.0,0.0,0.0,3027.25,0,0,90402
104,0,1,0,68,1,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),110.0,1,26,52,14.79,5034,Santa Monica,1,1,Cable,34.031529,-118.491156,1,114.4,0,4,Offer A,23559,1,3,1,1,68,1,3958.0,1005.72,0.0,7611.85,1,0,90403
105,0,0,0,5,0,No phone service,1,0,0,0,0,Month-to-month,0,Mailed check,24.3,0,35,21,0.0,4015,Santa Monica,0,1,Fiber Optic,34.026334000000006,-118.474222,0,24.3,0,0,Offer E,19975,0,1,0,0,5,1,0.0,0.0,0.0,100.2,0,1,90404
106,0,1,1,72,1,1,1,1,1,1,1,One year,1,Electronic check,104.15,0,25,59,25.82,4594,Santa Monica,0,0,DSL,34.005439,-118.477507,1,104.15,0,1,Offer A,26099,0,0,1,1,72,0,0.0,1859.04,0.0,7303.05,1,1,90405
107,0,0,0,32,0,No phone service,1,1,0,0,0,One year,0,Mailed check,30.15,0,60,18,0.0,3585,Torrance,0,0,Fiber Optic,33.833698999999996,-118.31438700000001,0,30.15,0,0,Offer C,40705,0,0,0,0,32,1,0.0,0.0,0.0,927.65,0,1,90501
108,0,0,0,43,1,1,1,0,0,1,1,One year,0,Mailed check,94.35,0,50,7,41.22,5845,Torrance,0,1,Fiber Optic,33.833181,-118.29206200000002,0,94.35,0,0,None,17058,0,1,0,1,43,3,274.0,1772.46,0.0,3921.3,0,0,90502
109,0,1,1,72,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.4,0,38,0,49.5,5234,Torrance,0,1,NA,33.840399,-118.353714,1,19.4,0,1,Offer A,41979,0,0,1,0,72,0,0.0,3564.0,0.0,1363.25,0,0,90503
110,0,1,0,55,1,1,1,1,1,1,0,Month-to-month,1,Electronic check,96.75,1,37,30,49.06,5154,Torrance,0,1,DSL,33.867257,-118.330794,1,100.62,1,0,None,31678,0,0,0,0,55,0,1572.0,2698.3,0.0,5238.9,0,0,90504
111,0,0,0,52,1,0,1,1,0,0,0,One year,0,Credit card (automatic),57.95,0,35,5,33.84,6078,Torrance,1,0,Cable,33.807882,-118.34795700000001,0,57.95,0,0,None,34873,1,0,0,0,52,1,152.0,1759.6800000000005,0.0,3042.25,0,0,90505
112,0,0,0,43,1,0,1,0,1,1,0,Month-to-month,1,Electronic check,91.65,0,36,12,26.55,3826,Whittier,1,0,Fiber Optic,34.007353,-118.03368300000001,0,91.65,0,0,None,32050,0,0,0,0,43,0,474.0,1141.65,0.0,3954.1,0,0,90601
113,1,1,0,37,1,1,1,0,0,0,0,Month-to-month,1,Electronic check,76.5,1,80,15,6.33,2793,Whittier,0,0,Cable,33.972119,-118.02018799999999,1,79.56,1,1,Offer C,26265,0,0,1,0,37,1,430.0,234.21,0.0,2868.15,0,0,90602
114,0,1,1,64,0,No phone service,1,0,1,1,1,Two year,1,Electronic check,54.6,0,48,30,0.0,4850,Whittier,0,0,DSL,33.945318,-117.992066,1,54.6,0,1,None,19109,1,0,1,1,64,0,1027.0,0.0,0.0,3423.5,0,0,90603
115,0,1,1,3,1,0,1,1,1,1,0,Month-to-month,0,Electronic check,89.85,0,38,12,33.3,4648,Whittier,0,1,Fiber Optic,33.929704,-118.01208000000001,1,89.85,2,1,Offer E,37887,0,2,1,0,3,1,0.0,99.9,0.0,248.4,0,1,90604
116,0,0,0,36,0,No phone service,1,1,0,0,0,Two year,0,Bank transfer (automatic),31.05,0,61,27,0.0,4871,Whittier,0,0,Fiber Optic,33.960891,-118.03222199999999,0,31.05,0,0,Offer C,38181,0,0,0,0,36,3,0.0,0.0,0.0,1126.35,0,1,90605
117,0,1,1,10,1,1,1,1,0,1,1,Month-to-month,1,Electronic check,100.25,1,62,33,24.48,5998,Whittier,0,0,Cable,33.976678,-118.065875,1,104.26,2,1,None,32148,0,2,1,1,10,2,0.0,244.8,0.0,1064.65,0,1,90606
118,0,0,0,41,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.65,0,53,0,31.62,5918,Buena Park,0,0,NA,33.845706,-118.012204,0,20.65,0,0,None,44442,0,0,0,0,41,1,0.0,1296.42,0.0,835.15,0,0,90620
119,0,1,1,27,1,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),85.2,0,33,15,48.17,3796,Buena Park,0,1,Fiber Optic,33.874224,-117.99336799999999,1,85.2,1,1,Offer C,33528,1,2,1,0,27,1,323.0,1300.59,0.0,2151.6,0,0,90621
120,0,1,1,56,1,1,1,0,0,1,1,One year,1,Credit card (automatic),99.8,0,27,71,42.37,4606,La Palma,1,0,DSL,33.850504,-118.039892,1,99.8,0,1,None,15505,0,0,1,1,56,0,0.0,2372.72,0.0,5515.45,1,1,90623
121,0,0,0,6,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.7,0,31,0,7.72,5346,Cypress,0,0,NA,33.818477,-118.038307,0,20.7,0,0,Offer E,47344,0,1,0,0,6,1,0.0,46.32,0.0,112.75,0,0,90630
122,0,0,0,3,1,1,1,0,0,0,0,Month-to-month,1,Electronic check,74.4,1,21,78,14.6,4415,La Habra,0,1,Cable,33.940619,-117.9513,0,77.376,2,0,Offer E,67354,0,2,0,1,3,3,179.0,43.8,8.74,229.55,1,0,90631
123,0,1,1,7,1,0,1,1,0,0,0,Month-to-month,0,Mailed check,50.7,0,20,71,25.64,3097,La Mirada,0,0,Fiber Optic,33.902045,-118.00896100000001,1,50.7,2,1,None,47568,0,2,1,0,7,1,249.0,179.48000000000005,0.0,350.35,1,0,90638
124,0,1,1,4,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.85,0,27,0,39.89,3172,Montebello,0,0,NA,34.015217,-118.10996200000001,1,20.85,1,1,None,62425,0,0,1,0,4,1,0.0,159.56,0.0,62.9,1,0,90640
125,0,0,0,33,1,0,1,1,0,1,0,Two year,1,Electronic check,88.95,0,59,18,47.64,5087,Norwalk,0,1,Fiber Optic,33.905963,-118.08263000000001,0,88.95,0,0,Offer C,103214,1,0,0,0,33,0,545.0,1572.12,0.0,3027.65,0,0,90650
126,1,0,0,27,1,1,1,0,0,0,0,Month-to-month,1,Electronic check,78.05,1,72,20,3.33,4638,Pico Rivera,1,0,Fiber Optic,33.989523999999996,-118.089299,0,81.172,1,0,Offer C,63288,0,0,0,0,27,0,427.0,89.91,0.0,2135.5,0,0,90660
127,0,1,0,72,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),23.55,0,46,0,1.86,5901,Santa Fe Springs,0,1,NA,33.933565,-118.062611,1,23.55,0,1,Offer A,16271,0,0,1,0,72,1,0.0,133.92000000000002,0.0,1723.95,0,0,90670
128,0,0,0,1,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,0,45,0,15.77,2484,Stanton,0,1,NA,33.801869,-117.99506799999999,0,19.75,0,0,None,29694,0,0,0,0,1,2,0.0,15.77,0.0,19.75,0,0,90680
129,1,0,0,71,0,No phone service,1,1,1,1,1,One year,1,Electronic check,56.45,0,73,20,0.0,5372,Artesia,0,1,Fiber Optic,33.867593,-118.08063700000001,0,56.45,0,0,Offer A,16398,0,0,0,1,71,2,79.71,0.0,0.0,3985.35,0,1,90701
130,0,0,0,13,1,1,1,0,0,0,1,Month-to-month,1,Electronic check,85.95,0,49,22,29.21,5886,Cerritos,0,0,DSL,33.8681,-118.067402,0,85.95,0,0,None,51556,0,0,0,1,13,0,26.74,379.73,0.0,1215.65,0,1,90703
131,0,1,1,25,0,No phone service,1,1,1,1,1,Month-to-month,1,Credit card (automatic),58.6,1,27,53,0.0,4190,Avalon,1,0,Cable,33.391181,-118.421305,1,60.943999999999996,0,6,Offer C,3699,0,0,1,1,25,3,79.64,0.0,4.48,1502.65,1,1,90704
132,0,0,0,67,1,0,1,0,0,0,0,Two year,0,Bank transfer (automatic),50.55,0,60,8,32.58,6064,Bellflower,0,1,DSL,33.887676,-118.12728899999999,0,50.55,0,0,Offer A,72893,1,0,0,0,67,1,0.0,2182.86,0.0,3260.1,0,1,90706
133,0,0,0,1,0,No phone service,1,0,0,0,1,Month-to-month,1,Electronic check,35.45,1,64,24,0.0,2301,Harbor City,0,1,Fiber Optic,33.798266,-118.30023700000001,0,36.868,0,0,Offer E,24660,0,1,0,1,1,2,0.0,0.0,0.0,35.45,0,1,90710
134,0,0,0,2,1,0,1,0,0,0,0,Month-to-month,0,Electronic check,44.35,1,45,3,46.84,2570,Lakewood,0,1,DSL,33.840524,-118.148403,0,46.123999999999995,0,0,Offer E,30173,0,2,0,0,2,5,2.0,93.68,0.0,81.25,0,0,90712
135,0,0,0,43,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,0,42,0,25.53,2017,Lakewood,0,0,NA,33.847755,-118.112532,0,25.7,0,0,None,27563,0,0,0,0,43,0,0.0,1097.79,0.0,1188.2,0,0,90713
136,0,0,0,23,1,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),75.0,0,37,22,24.04,2221,Lakewood,0,0,Cable,33.841027000000004,-118.078097,0,75.0,0,0,None,20890,0,0,0,0,23,0,391.0,552.92,0.0,1778.5,0,0,90715
137,0,1,1,64,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,0,23,0,36.24,4557,Hawaiian Gardens,0,0,NA,33.830431,-118.07407099999999,1,20.2,0,1,None,14852,0,0,1,0,64,0,0.0,2319.36,0.0,1277.75,1,0,90716
138,0,0,1,57,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.6,0,58,0,5.71,4393,Lomita,0,1,NA,33.794209,-118.31735400000001,0,19.6,0,0,None,21065,0,0,0,0,57,2,0.0,325.47,0.0,1170.55,0,0,90717
139,1,1,0,1,1,0,1,0,0,0,0,Month-to-month,1,Mailed check,70.45,1,76,33,15.28,3964,Los Alamitos,0,0,Cable,33.794990000000006,-118.065591,1,73.268,2,1,Offer E,21343,0,0,1,0,1,7,0.0,15.28,0.0,70.45,0,0,90720
140,1,1,1,72,1,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.05,0,71,6,20.48,6102,Paramount,1,0,Fiber Optic,33.897121999999996,-118.164432,1,88.05,0,1,Offer A,55306,1,0,1,1,72,2,38.55,1474.56,0.0,6425.65,0,1,90723
141,0,0,0,8,1,1,1,1,0,0,1,Month-to-month,0,Electronic check,71.15,1,53,20,48.14,2662,San Pedro,0,0,DSL,33.736387,-118.28436299999998,0,73.99600000000002,0,0,Offer E,58639,1,0,0,1,8,3,113.0,385.12,0.0,563.65,0,0,90731
142,0,1,0,61,1,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),101.05,0,35,21,17.49,6311,San Pedro,0,0,Cable,33.744119,-118.31448,1,101.05,0,2,None,21279,0,0,1,1,61,0,0.0,1066.89,0.0,5971.25,0,1,90732
143,0,0,0,64,1,1,1,1,1,0,0,One year,1,Credit card (automatic),84.3,0,34,12,30.27,5044,Seal Beach,0,1,DSL,33.75462,-118.071128,0,84.3,0,0,None,24180,0,1,0,0,64,4,635.0,1937.28,0.0,5289.05,0,0,90740
144,1,1,0,71,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.95,0,66,0,30.72,4329,Sunset Beach,0,1,NA,33.719221000000005,-118.073596,1,23.95,0,7,Offer A,1107,0,0,1,0,71,1,0.0,2181.12,0.0,1756.2,0,0,90742
145,0,1,1,65,1,1,1,1,1,1,0,Two year,1,Credit card (automatic),99.05,0,56,13,13.2,5878,Surfside,0,0,DSL,33.728273,-118.08530400000001,1,99.05,0,5,None,174,1,2,1,0,65,2,83.42,858.0,0.0,6416.7,0,1,90743
146,0,0,0,3,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.6,0,42,0,35.65,2543,Wilmington,0,1,NA,33.782068,-118.26226299999999,0,19.6,0,0,None,53323,0,0,0,0,3,1,0.0,106.95,0.0,61.35,0,0,90744
147,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,45.65,1,63,26,14.12,2600,Carson,0,1,DSL,33.822295000000004,-118.26411,0,47.476000000000006,0,0,Offer E,55486,0,2,0,0,1,3,0.0,14.12,0.0,45.65,0,0,90745
148,0,0,1,30,1,0,1,0,1,1,0,One year,0,Credit card (automatic),64.5,0,52,6,27.88,4320,Carson,1,1,DSL,33.859171,-118.25227199999999,0,64.5,0,0,Offer C,25566,0,0,0,0,30,1,116.0,836.4,0.0,1929.95,0,0,90746
149,0,1,1,15,1,0,1,0,1,0,1,Month-to-month,1,Mailed check,69.5,0,50,21,8.44,3128,Long Beach,1,1,DSL,33.752524,-118.21073700000001,1,69.5,1,1,None,38427,1,1,1,1,15,1,225.0,126.6,0.0,1071.4,0,0,90802
150,0,1,1,8,1,0,1,0,0,1,1,Month-to-month,1,Electronic check,68.55,0,33,17,29.94,3123,Long Beach,0,0,Cable,33.760458,-118.129725,1,68.55,1,1,None,31352,1,0,1,1,8,0,96.0,239.52,0.0,564.35,0,0,90803
151,0,0,0,7,1,1,1,0,0,1,1,Month-to-month,0,Mailed check,95.0,1,32,31,20.52,2786,Long Beach,0,1,Cable,33.783046999999996,-118.1486,0,98.8,4,0,Offer E,43467,0,0,0,1,7,0,203.0,143.64,36.6,655.5,0,0,90804
152,0,1,1,70,1,1,1,1,1,1,1,One year,1,Credit card (automatic),108.15,0,27,48,5.77,5192,Long Beach,1,0,Fiber Optic,33.864622,-118.179626,1,108.15,0,4,Offer A,91664,0,1,1,1,70,1,3807.0,403.9,0.0,7930.55,1,0,90805
153,0,1,1,62,1,0,1,1,1,1,1,Two year,0,Electronic check,86.1,0,51,23,43.2,5769,Long Beach,1,1,Cable,33.802664,-118.179971,1,86.1,0,2,None,49647,1,2,1,1,62,1,119.95,2678.4,0.0,5215.25,0,1,90806
154,0,1,1,6,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,0,29,0,5.52,4293,Long Beach,0,0,NA,33.830099,-118.182239,1,19.7,3,9,None,31556,0,0,1,0,6,1,0.0,33.12,0.0,113.5,1,0,90807
155,0,1,1,14,1,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),80.9,0,33,19,40.22,2563,Long Beach,0,0,DSL,33.823943,-118.11133500000001,1,80.9,1,7,None,37417,0,1,1,1,14,1,219.0,563.0799999999998,0.0,1152.8,0,0,90808
156,0,0,0,22,1,1,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.15,0,23,41,19.2,3549,Long Beach,0,0,Fiber Optic,33.819814,-118.222416,0,84.15,0,0,None,35656,0,0,0,0,22,0,0.0,422.4,0.0,1821.95,1,1,90810
157,0,1,1,22,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,0,37,0,48.06,2173,Long Beach,0,1,NA,33.781086,-118.199049,1,20.15,0,3,None,63136,0,0,1,0,22,2,0.0,1057.3200000000004,0.0,419.9,0,0,90813
158,0,1,1,16,1,0,1,1,0,1,0,Two year,0,Mailed check,64.25,0,38,27,23.31,5511,Long Beach,1,1,Fiber Optic,33.771612,-118.14386599999999,1,64.25,0,9,None,19034,0,0,1,0,16,0,27.65,372.96,0.0,1024.0,0,1,90814
159,0,0,0,10,1,1,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.7,0,44,0,32.1,3611,Long Beach,0,1,NA,33.797638,-118.11662,0,25.7,0,0,None,38902,0,1,0,0,10,1,0.0,321.0,0.0,251.6,0,0,90815
160,0,0,1,13,1,0,1,1,1,0,0,Month-to-month,1,Electronic check,56.0,0,63,10,27.04,5156,Long Beach,0,0,Fiber Optic,33.778436,-118.118648,0,56.0,1,0,None,425,0,0,0,0,13,0,7.65,351.52,0.0,764.55,0,1,90822
161,0,1,0,20,1,1,1,1,0,0,0,Month-to-month,0,Electronic check,82.4,1,26,56,36.6,5719,Altadena,0,0,Fiber Optic,34.196837,-118.14223600000001,1,85.69600000000001,1,5,None,36243,0,1,1,1,20,1,892.0,732.0,33.43,1592.35,1,0,91001
162,0,0,0,2,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,69.7,0,54,8,15.67,3056,Arcadia,0,0,Fiber Optic,34.137319,-118.02983700000001,0,69.7,0,0,None,30028,0,0,0,0,2,2,11.0,31.34,0.0,135.2,0,0,91006
163,0,0,0,53,1,1,1,0,1,0,1,Two year,1,Bank transfer (automatic),73.9,0,35,4,6.54,5644,Arcadia,1,1,Cable,34.128284,-118.04773200000001,0,73.9,0,0,None,30933,1,0,0,1,53,0,0.0,346.62,0.0,3958.25,0,1,91007
164,0,1,1,11,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,0,21,0,1.92,4047,Duarte,0,0,NA,34.145695,-117.95982,1,20.6,0,7,None,27414,0,0,1,0,11,3,0.0,21.12,0.0,233.9,1,0,91010
165,0,1,0,69,1,0,0,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,0,40,0,30.86,5570,La Canada Flintridge,0,1,NA,34.234912,-118.153729,1,19.9,0,3,Offer A,20200,0,0,1,0,69,0,0.0,2129.34,0.0,1363.45,0,0,91011
166,0,0,0,4,1,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.9,1,42,30,33.5,4287,Monrovia,0,0,Fiber Optic,34.1528,-118.000482,0,73.736,1,0,Offer E,41067,0,3,0,0,4,2,82.0,134.0,8.74,273.0,0,0,91016
167,0,1,0,72,1,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.05,0,39,30,6.05,6212,Montrose,1,1,DSL,34.2112,-118.230625,1,89.05,0,7,Offer A,7527,1,0,1,1,72,0,0.0,435.6,0.0,6254.45,0,1,91020
168,1,1,0,58,0,No phone service,1,0,1,0,1,Month-to-month,1,Electronic check,45.3,1,66,26,0.0,5444,Sierra Madre,1,1,Cable,34.168686,-118.057505,1,47.111999999999995,0,6,Offer B,10558,0,1,1,0,58,2,689.0,0.0,40.95,2651.2,0,0,91024
169,0,1,1,16,1,0,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.4,0,59,0,45.54,3990,South Pasadena,0,0,NA,34.110444,-118.156957,1,20.4,2,3,Offer D,23984,0,0,1,0,16,4,0.0,728.64,0.0,321.4,0,0,91030
170,0,1,0,43,1,0,1,1,0,0,0,One year,1,Bank transfer (automatic),84.25,0,61,21,15.2,4382,Sunland,1,1,Fiber Optic,34.282703999999995,-118.312929,1,84.25,0,6,None,18752,1,0,1,0,43,3,74.32,653.6,0.0,3539.25,0,1,91040
171,0,1,0,2,1,1,1,0,0,1,1,Month-to-month,1,Electronic check,104.4,1,26,58,11.51,4690,Tujunga,1,0,DSL,34.296574,-118.24483899999998,1,108.576,3,1,Offer E,26753,1,2,1,1,2,5,141.0,23.02,45.44,242.8,1,0,91042
172,0,1,0,14,1,0,1,0,1,1,1,Two year,0,Mailed check,81.95,0,48,25,5.17,2564,Pasadena,1,1,Cable,34.146634999999996,-118.139225,1,81.95,0,3,Offer D,16812,1,0,1,1,14,1,0.0,72.38,0.0,1181.75,0,1,91101
173,0,1,0,53,1,0,1,0,0,1,1,One year,1,Bank transfer (automatic),94.85,1,24,80,40.62,4328,Pasadena,1,0,DSL,34.167465,-118.165327,1,98.644,0,5,None,27891,0,1,1,1,53,3,4000.0,2152.86,18.55,5000.2,1,0,91103
174,0,0,0,32,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.55,0,61,0,35.97,5358,Pasadena,0,0,NA,34.165383,-118.123752,0,20.55,0,0,Offer C,38460,0,0,0,0,32,2,0.0,1151.04,0.0,654.55,0,0,91104
175,0,1,0,34,1,1,0,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,24.7,0,49,0,11.52,3421,Pasadena,0,0,NA,34.13946,-118.16664899999999,1,24.7,0,5,Offer C,10253,0,0,1,0,34,0,0.0,391.68,0.0,780.2,0,0,91105
176,1,0,0,15,1,1,1,0,0,0,0,Month-to-month,1,Mailed check,74.45,1,70,21,44.07,5717,Pasadena,0,0,Cable,34.139402000000004,-118.128658,0,77.42800000000003,2,0,Offer D,23742,0,0,0,0,15,3,241.0,661.05,0.0,1145.7,0,0,91106
177,1,0,0,7,1,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),76.45,1,77,20,26.95,4419,Pasadena,0,0,DSL,34.159007,-118.08735300000001,0,79.50800000000002,2,0,Offer E,32369,0,0,0,0,7,3,101.0,188.65,11.05,503.6,0,0,91107
178,0,1,1,15,1,1,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),105.35,0,19,59,4.19,2721,San Marino,1,0,Fiber Optic,34.122671000000004,-118.11291100000001,1,105.35,3,6,Offer D,13158,0,0,1,1,15,0,920.0,62.85000000000001,0.0,1559.25,1,0,91108
179,0,1,0,61,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,0,22,0,19.27,5110,Glendale,0,1,NA,34.17051,-118.28946299999998,1,20.55,0,3,None,23981,0,0,1,0,61,2,0.0,1175.47,0.0,1252.0,1,0,91201
180,0,0,0,1,0,No phone service,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),29.95,1,54,30,0.0,4534,Glendale,0,0,Cable,34.167926,-118.26753899999999,0,31.148000000000003,0,0,Offer E,21990,0,4,0,0,1,4,0.0,0.0,0.0,29.95,0,0,91202
181,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,0,Mailed check,45.3,0,25,41,47.36,3575,Glendale,0,0,Fiber Optic,34.153338,-118.262974,0,45.3,0,0,None,14493,0,0,0,0,1,0,0.0,47.36,0.0,45.3,1,1,91203
182,0,0,0,8,1,1,1,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.5,1,51,21,25.73,2152,Glendale,0,1,Cable,34.136306,-118.26036,0,87.88000000000002,2,0,Offer E,17015,0,2,0,1,8,4,139.0,205.84,33.21,662.65,0,0,91204
183,0,1,1,33,1,0,1,1,0,1,1,One year,0,Credit card (automatic),74.75,0,35,30,48.85,5344,Glendale,1,1,Fiber Optic,34.13658,-118.24583899999999,1,74.75,0,7,Offer C,41390,0,0,1,1,33,3,736.0,1612.05,0.0,2453.3,0,0,91205
184,0,0,0,13,1,0,1,0,1,0,0,Month-to-month,1,Electronic check,79.25,1,48,84,33.54,5142,Glendale,1,0,DSL,34.162515,-118.203869,0,82.42,3,0,None,31297,0,4,0,0,13,2,934.0,436.02,48.25,1111.65,0,0,91206
185,0,1,0,1,0,No phone service,1,0,0,0,0,Month-to-month,1,Electronic check,24.8,1,29,32,0.0,4851,Glendale,0,0,Cable,34.182378,-118.262922,1,25.791999999999998,0,4,Offer E,9864,0,0,1,1,1,0,0.0,0.0,0.0,24.8,1,0,91207
186,0,0,0,20,1,0,1,0,1,0,0,Month-to-month,1,Mailed check,51.8,0,45,18,3.94,2764,Glendale,0,1,DSL,34.195386,-118.23850800000001,0,51.8,0,0,Offer D,16910,0,0,0,0,20,0,184.0,78.8,0.0,1023.85,0,0,91208
187,0,0,0,3,0,No phone service,1,0,0,0,0,Month-to-month,0,Electronic check,30.4,0,19,59,0.0,3108,La Crescenta,0,1,Cable,34.239636,-118.245259,0,30.4,0,0,None,29110,1,0,0,0,3,1,4.85,0.0,0.0,82.15,1,1,91214
188,0,0,0,13,1,0,0,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.65,0,61,0,33.13,2024,Agoura Hills,0,0,NA,34.129058,-118.75978799999999,0,19.65,0,0,Offer D,25303,0,0,0,0,13,1,0.0,430.69000000000005,0.0,244.8,0,0,91301
189,0,1,0,40,1,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),56.6,0,62,23,48.29,3359,Calabasas,0,0,Fiber Optic,34.130860999999996,-118.68346000000001,1,56.6,0,5,None,23661,0,1,1,0,40,1,0.0,1931.6,0.0,2379.1,0,1,91302
190,0,1,1,43,1,1,1,1,0,0,1,One year,1,Credit card (automatic),71.9,0,24,51,48.1,4106,Canoga Park,0,1,Fiber Optic,34.19829,-118.602203,1,71.9,0,5,Offer B,23519,1,0,1,1,43,1,161.84,2068.3,0.0,3173.35,1,1,91303
